Player_ID,Position,LS_Current,LS_Potential,ST_Current,ST_Potential,RS_Current,RS_Potential,LW_Current,LW_Potential,LF_Current,LF_Potential,CF_Current,CF_Potential,RF_Current,RF_Potential,RW_Current,RW_Potential,LAM_Current,LAM_Potential,CAM_Current,CAM_Potential,RAM_Current,RAM_Potential,LM_Current,LM_Potential,LCM_Current,LCM_Potential,CM_Current,CM_Potential,RCM_Current,RCM_Potential,RM_Current,RM_Potential,LWB_Current,LWB_Potential,LDM_Current,LDM_Potential,CDM_Current,CDM_Potential,RDM_Current,RDM_Potential,RWB_Current,RWB_Potential,LB_Current,LB_Potential,LCB_Current,LCB_Potential,CB_Current,CB_Potential,RCB_Current,RCB_Potential,RB_Current,RB_Potential
137109,CDM,63,65,63,65,63,65,64,66,65,67,65,67,65,67,64,66,67,69,67,69,67,69,65,67,72,74,72,74,72,74,65,67,66,68,72,74,72,74,72,74,66,68,65,67,67,69,67,69,67,69,65,67
137114,CB,47,49,47,49,47,49,38,40,41,43,41,43,41,43,38,40,40,42,40,42,40,42,40,42,48,50,48,50,48,50,40,42,53,55,61,63,61,63,61,63,53,55,55,57,67,69,67,69,67,69,55,57
137166,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
137186,CB,52,55,52,55,52,55,54,57,55,58,55,58,55,58,54,57,57,60,57,60,57,60,57,60,63,66,63,66,63,66,57,60,71,74,75,78,75,78,75,78,71,74,74,77,82,85,82,85,82,85,74,77
137242,RW,65,67,65,67,65,67,69,71,69,71,69,71,69,71,69,71,71,73,71,73,71,73,70,72,69,71,69,71,69,71,70,72,58,60,59,61,59,61,59,61,58,60,55,57,51,53,51,53,51,53,55,57
137267,CDM,64,66,64,66,64,66,61,63,63,65,63,65,63,65,61,63,62,64,62,64,62,64,61,63,63,65,63,65,63,65,61,63,62,64,64,66,64,66,64,66,62,64,63,65,65,67,65,67,65,67,63,65
137351,CDM,62,64,62,64,62,64,68,70,67,69,67,69,67,69,68,70,71,73,71,73,71,73,70,72,76,78,76,78,76,78,70,72,74,76,78,80,78,80,78,80,74,76,72,74,72,74,72,74,72,74,72,74
137356,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
137359,CB,66,68,66,68,66,68,60,62,64,66,64,66,64,66,60,62,63,65,63,65,63,65,62,64,66,68,66,68,66,68,62,64,62,64,67,69,67,69,67,69,62,64,62,64,67,69,67,69,67,69,62,64
137361,ST,72,74,72,74,72,74,66,68,69,71,69,71,69,71,66,68,65,67,65,67,65,67,64,66,57,59,57,59,57,59,64,66,47,49,47,49,47,49,47,49,47,49,46,48,47,49,47,49,47,49,46,48
137373,LB,62,64,62,64,62,64,63,65,62,64,62,64,62,64,63,65,63,65,63,65,63,65,64,66,66,68,66,68,66,68,64,66,69,71,70,72,70,72,70,72,69,71,69,71,71,73,71,73,71,73,69,71
137406,LCM,64,66,64,66,64,66,69,71,68,70,68,70,68,70,69,71,69,71,69,71,69,71,70,72,69,71,69,71,69,71,70,72,69,71,68,70,68,70,68,70,69,71,67,69,65,67,65,67,65,67,67,69
137410,LCB,49,51,49,51,49,51,46,48,48,50,48,50,48,50,46,48,49,51,49,51,49,51,48,50,55,57,55,57,55,57,48,50,57,59,64,66,64,66,64,66,57,59,59,61,70,72,70,72,70,72,59,61
137449,CB,50,52,50,52,50,52,47,49,49,51,49,51,49,51,47,49,52,54,52,54,52,54,48,50,58,60,58,60,58,60,48,50,57,59,65,67,65,67,65,67,57,59,60,62,70,72,70,72,70,72,60,62
137460,RW,68,70,68,70,68,70,73,75,72,74,72,74,72,74,73,75,74,76,74,76,74,76,73,75,68,70,68,70,68,70,73,75,52,54,49,51,49,51,49,51,52,54,48,50,35,37,35,37,35,37,48,50
137506,CAM,73,75,73,75,73,75,74,76,75,77,75,77,75,77,74,76,74,76,74,76,74,76,72,74,69,71,69,71,69,71,72,74,54,56,54,56,54,56,54,56,54,56,52,54,49,51,49,51,49,51,52,54
137510,LB,50,52,50,52,50,52,49,51,49,51,49,51,49,51,49,51,50,52,50,52,50,52,52,54,56,58,56,58,56,58,52,54,63,65,66,68,66,68,66,68,63,65,64,66,69,71,69,71,69,71,64,66
137677,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
137686,CAM,61,63,61,63,61,63,66,68,64,66,64,66,64,66,66,68,65,67,65,67,65,67,64,66,58,60,58,60,58,60,64,66,47,49,46,48,46,48,46,48,47,49,44,46,40,42,40,42,40,42,44,46
137699,CB,47,49,47,49,47,49,43,45,45,47,45,47,45,47,43,45,46,48,46,48,46,48,43,45,49,51,49,51,49,51,43,45,50,52,57,59,57,59,57,59,50,52,53,55,63,65,63,65,63,65,53,55
137708,RB,61,63,61,63,61,63,60,62,60,62,60,62,60,62,60,62,59,61,59,61,59,61,61,63,62,64,62,64,62,64,61,63,65,67,65,67,65,67,65,67,65,67,65,67,67,69,67,69,67,69,65,67
137774,LCB,37,39,37,39,37,39,35,37,35,37,35,37,35,37,35,37,37,39,37,39,37,39,39,41,46,48,46,48,46,48,39,41,56,58,63,65,63,65,63,65,56,58,59,61,70,72,70,72,70,72,59,61
137809,ST,76,79,76,79,76,79,72,75,75,78,75,78,75,78,72,75,73,76,73,76,73,76,70,73,65,68,65,68,65,68,70,73,54,57,54,57,54,57,54,57,54,57,52,55,51,54,51,54,51,54,52,55
137987,CB,49,51,49,51,49,51,42,44,45,47,45,47,45,47,42,44,46,48,46,48,46,48,42,44,51,53,51,53,51,53,42,44,52,54,60,62,60,62,60,62,52,54,55,57,66,68,66,68,66,68,55,57
138026,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
138083,RB,49,51,49,51,49,51,48,50,47,49,47,49,47,49,48,50,47,49,47,49,47,49,49,51,50,52,50,52,50,52,49,51,54,56,55,57,55,57,55,57,54,56,54,56,58,60,58,60,58,60,54,56
138086,RM,60,62,60,62,60,62,58,60,59,61,59,61,59,61,58,60,59,61,59,61,59,61,58,60,56,58,56,58,56,58,58,60,50,52,51,53,51,53,51,53,50,52,49,51,51,53,51,53,51,53,49,51
138091,CB,40,42,40,42,40,42,34,36,37,39,37,39,37,39,34,36,37,39,37,39,37,39,36,38,41,43,41,43,41,43,36,38,46,48,52,54,52,54,52,54,46,48,49,51,59,61,59,61,59,61,49,51
138110,RCB,63,65,63,65,63,65,59,61,60,62,60,62,60,62,59,61,60,62,60,62,60,62,59,61,63,65,63,65,63,65,59,61,61,63,66,68,66,68,66,68,61,63,62,64,69,71,69,71,69,71,62,64
138151,CDM,52,54,52,54,52,54,51,53,52,54,52,54,52,54,51,53,53,55,53,55,53,55,52,54,58,60,58,60,58,60,52,54,59,61,64,66,64,66,64,66,59,61,58,60,65,67,65,67,65,67,58,60
138153,CDM,58,60,58,60,58,60,57,59,58,60,58,60,58,60,57,59,59,61,59,61,59,61,58,60,61,63,61,63,61,63,58,60,59,61,62,64,62,64,62,64,59,61,59,61,63,65,63,65,63,65,59,61
138180,LM,56,58,56,58,56,58,60,62,59,61,59,61,59,61,60,62,59,61,59,61,59,61,60,62,53,55,53,55,53,55,60,62,48,50,44,46,44,46,44,46,48,50,44,46,39,41,39,41,39,41,44,46
138181,LCB,43,45,43,45,43,45,37,39,39,41,39,41,39,41,37,39,40,42,40,42,40,42,42,44,49,51,49,51,49,51,42,44,55,57,60,62,60,62,60,62,55,57,57,59,66,68,66,68,66,68,57,59
138247,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
138251,RB,45,47,45,47,45,47,51,53,48,50,48,50,48,50,51,53,51,53,51,53,51,53,55,57,53,55,53,55,53,55,55,57,62,64,60,62,60,62,60,62,62,64,62,64,62,64,62,64,62,64,62,64
138279,LM,59,61,59,61,59,61,64,66,62,64,62,64,62,64,64,66,62,64,62,64,62,64,64,66,59,61,59,61,59,61,64,66,55,57,52,54,52,54,52,54,55,57,53,55,46,48,46,48,46,48,53,55
138297,RM,62,64,62,64,62,64,65,67,64,66,64,66,64,66,65,67,64,66,64,66,64,66,63,65,59,61,59,61,59,61,63,65,55,57,52,54,52,54,52,54,55,57,54,56,51,53,51,53,51,53,54,56
138306,LS,70,72,70,72,70,72,69,71,70,72,70,72,70,72,69,71,68,70,68,70,68,70,68,70,62,64,62,64,62,64,68,70,54,56,51,53,51,53,51,53,54,56,52,54,47,49,47,49,47,49,52,54
138334,ST,65,67,65,67,65,67,65,67,66,68,66,68,66,68,65,67,66,68,66,68,66,68,64,66,60,62,60,62,60,62,64,66,47,49,46,48,46,48,46,48,47,49,44,46,40,42,40,42,40,42,44,46
138336,CAM,68,70,68,70,68,70,68,70,68,70,68,70,68,70,68,70,68,70,68,70,68,70,67,69,67,69,67,69,67,69,67,69,62,64,62,64,62,64,62,64,62,64,60,62,59,61,59,61,59,61,60,62
138384,ST,68,70,68,70,68,70,58,60,63,65,63,65,63,65,58,60,59,61,59,61,59,61,56,58,55,57,55,57,55,57,56,58,43,45,46,48,46,48,46,48,43,45,42,44,46,48,46,48,46,48,42,44
138390,CDM,59,61,59,61,59,61,62,64,62,64,62,64,62,64,62,64,64,66,64,66,64,66,63,65,66,68,66,68,66,68,63,65,63,65,64,66,64,66,64,66,63,65,62,64,60,62,60,62,60,62,62,64
138412,CM,72,74,72,74,72,74,74,76,74,76,74,76,74,76,74,76,76,78,76,78,76,78,77,79,79,81,79,81,79,81,77,79,79,81,80,82,80,82,80,82,79,81,78,80,76,78,76,78,76,78,78,80
138413,LCB,45,47,45,47,45,47,43,45,43,45,43,45,43,45,43,45,43,45,43,45,43,45,47,49,50,52,50,52,50,52,47,49,58,60,61,63,61,63,61,63,58,60,60,62,67,69,67,69,67,69,60,62
138427,RWB,43,45,43,45,43,45,49,51,46,48,46,48,46,48,49,51,49,51,49,51,49,51,52,54,51,53,51,53,51,53,52,54,54,56,56,58,56,58,56,58,54,56,54,56,56,58,56,58,56,58,54,56
138436,ST,70,72,70,72,70,72,68,70,69,71,69,71,69,71,68,70,69,71,69,71,69,71,67,69,67,69,67,69,67,69,67,69,60,62,62,64,62,64,62,64,60,62,59,61,60,62,60,62,60,62,59,61
138456,LS,73,75,73,75,73,75,74,76,74,76,74,76,74,76,74,76,74,76,74,76,74,76,74,76,71,73,71,73,71,73,74,76,60,62,60,62,60,62,60,62,60,62,57,59,54,56,54,56,54,56,57,59
138460,LCB,61,63,61,63,61,63,59,61,60,62,60,62,60,62,59,61,60,62,60,62,60,62,60,62,64,66,64,66,64,66,60,62,66,68,69,71,69,71,69,71,66,68,68,70,73,75,73,75,73,75,68,70
138698,CM,65,67,65,67,65,67,67,69,68,70,68,70,68,70,67,69,69,71,69,71,69,71,67,69,68,70,68,70,68,70,67,69,60,62,62,64,62,64,62,64,60,62,58,60,57,59,57,59,57,59,58,60
138699,LCM,74,76,74,76,74,76,74,76,75,77,75,77,75,77,74,76,75,77,75,77,75,77,74,76,76,78,76,78,76,78,74,76,73,75,74,76,74,76,74,76,73,75,72,74,71,73,71,73,71,73,72,74
138719,LS,59,61,59,61,59,61,51,53,55,57,55,57,55,57,51,53,52,54,52,54,52,54,51,53,50,52,50,52,50,52,51,53,43,45,46,48,46,48,46,48,43,45,42,44,48,50,48,50,48,50,42,44
138722,RB,57,59,57,59,57,59,59,61,58,60,58,60,58,60,59,61,59,61,59,61,59,61,60,62,61,63,61,63,61,63,60,62,66,68,66,68,66,68,66,68,66,68,66,68,67,69,67,69,67,69,66,68
138729,CM,64,66,64,66,64,66,62,64,64,66,64,66,64,66,62,64,64,66,64,66,64,66,62,64,63,65,63,65,63,65,62,64,58,60,60,62,60,62,60,62,58,60,57,59,59,61,59,61,59,61,57,59
138782,CM,65,67,65,67,65,67,63,65,64,66,64,66,64,66,63,65,65,67,65,67,65,67,64,66,69,71,69,71,69,71,64,66,68,70,71,73,71,73,71,73,68,70,68,70,72,74,72,74,72,74,68,70
138786,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
138798,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
13883,RDM,57,59,57,59,57,59,59,61,59,61,59,61,59,61,59,61,61,63,61,63,61,63,58,60,60,62,60,62,60,62,58,60,55,57,57,59,57,59,57,59,55,57,54,56,54,56,54,56,54,56,54,56
138830,LWB,49,51,49,51,49,51,53,55,52,54,52,54,52,54,53,55,55,57,55,57,55,57,56,58,60,62,60,62,60,62,56,58,62,64,64,66,64,66,64,66,62,64,62,64,64,66,64,66,64,66,62,64
138918,LCM,70,72,70,72,70,72,70,72,71,73,71,73,71,73,70,72,72,74,72,74,72,74,71,73,74,76,74,76,74,76,71,73,71,73,74,76,74,76,74,76,71,73,71,73,72,74,72,74,72,74,71,73
138956,LCB,58,61,58,61,58,61,54,57,55,58,55,58,55,58,54,57,54,57,54,57,54,57,56,59,60,63,60,63,60,63,56,59,74,77,76,79,76,79,76,79,74,77,77,80,86,89,86,89,86,89,77,80
138981,LB,60,62,60,62,60,62,63,65,62,64,62,64,62,64,63,65,62,64,62,64,62,64,63,65,62,64,62,64,62,64,63,65,66,68,65,67,65,67,65,67,66,68,66,68,66,68,66,68,66,68,66,68
139057,LB,61,63,61,63,61,63,65,67,63,65,63,65,63,65,65,67,64,66,64,66,64,66,66,68,64,66,64,66,64,66,66,68,68,70,66,68,66,68,66,68,68,70,67,69,65,67,65,67,65,67,67,69
139058,CAM,67,69,67,69,67,69,68,70,69,71,69,71,69,71,68,70,72,74,72,74,72,74,68,70,71,73,71,73,71,73,68,70,59,61,64,66,64,66,64,66,59,61,57,59,58,60,58,60,58,60,57,59
139062,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
139068,LM,75,78,75,78,75,78,79,82,79,82,79,82,79,82,79,82,80,83,80,83,80,83,79,82,74,77,74,77,74,77,79,82,60,63,58,61,58,61,58,61,60,63,55,58,47,50,47,50,47,50,55,58
139213,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
139229,CB,59,61,59,61,59,61,58,60,59,61,59,61,59,61,58,60,61,63,61,63,61,63,60,62,65,67,65,67,65,67,60,62,63,65,67,69,67,69,67,69,63,65,63,65,68,70,68,70,68,70,63,65
139257,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
139274,CB,43,45,43,45,43,45,39,41,41,43,41,43,41,43,39,41,42,44,42,44,42,44,41,43,49,51,49,51,49,51,41,43,55,57,63,65,63,65,63,65,55,57,58,60,71,73,71,73,71,73,58,60
139296,ST,69,71,69,71,69,71,68,70,69,71,69,71,69,71,68,70,67,69,67,69,67,69,66,68,61,63,61,63,61,63,66,68,52,54,49,51,49,51,49,51,52,54,49,51,45,47,45,47,45,47,49,51
139313,LB,69,71,69,71,69,71,69,71,70,72,70,72,70,72,69,71,71,73,71,73,71,73,70,72,74,76,74,76,74,76,70,72,73,75,75,77,75,77,75,77,73,75,73,75,75,77,75,77,75,77,73,75
139317,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
139348,CDM,52,54,52,54,52,54,48,50,50,52,50,52,50,52,48,50,52,54,52,54,52,54,48,50,56,58,56,58,56,58,48,50,52,54,58,60,58,60,58,60,52,54,53,55,59,61,59,61,59,61,53,55
139368,LCB,48,50,48,50,48,50,47,49,48,50,48,50,48,50,47,49,49,51,49,51,49,51,50,52,54,56,54,56,54,56,50,52,59,61,64,66,64,66,64,66,59,61,61,63,68,70,68,70,68,70,61,63
139443,LCM,62,64,62,64,62,64,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,63,65,64,66,64,66,64,66,63,65,64,66,66,68,66,68,66,68,64,66
139476,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
139482,CM,56,58,56,58,56,58,56,58,56,58,56,58,56,58,56,58,57,59,57,59,57,59,58,60,58,60,58,60,58,60,58,60,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63,61,63
139489,CM,61,63,61,63,61,63,63,65,62,64,62,64,62,64,63,65,64,66,64,66,64,66,62,64,65,67,65,67,65,67,62,64,62,64,64,66,64,66,64,66,62,64,62,64,62,64,62,64,62,64,62,64
139533,RB,59,61,59,61,59,61,62,64,61,63,61,63,61,63,62,64,61,63,61,63,61,63,64,66,64,66,64,66,64,66,64,66,68,70,68,70,68,70,68,70,68,70,68,70,70,72,70,72,70,72,68,70
139597,ST,68,70,68,70,68,70,63,65,66,68,66,68,66,68,63,65,64,66,64,66,64,66,61,63,58,60,58,60,58,60,61,63,48,50,50,52,50,52,50,52,48,50,48,50,50,52,50,52,50,52,48,50
139609,LM,61,63,61,63,61,63,65,67,64,66,64,66,64,66,65,67,65,67,65,67,65,67,64,66,62,64,62,64,62,64,64,66,58,60,57,59,57,59,57,59,58,60,55,57,52,54,52,54,52,54,55,57
139668,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
139720,CB,63,66,63,66,63,66,60,63,61,64,61,64,61,64,60,63,62,65,62,65,62,65,62,65,67,70,67,70,67,70,62,65,73,76,77,80,77,80,77,80,73,76,75,78,83,86,83,86,83,86,75,78
139727,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
139799,RS,69,71,69,71,69,71,62,64,66,68,66,68,66,68,62,64,64,66,64,66,64,66,59,61,60,62,60,62,60,62,59,61,47,49,53,55,53,55,53,55,47,49,47,49,56,58,56,58,56,58,47,49
139836,RDM,60,62,60,62,60,62,57,59,59,61,59,61,59,61,57,59,59,61,59,61,59,61,59,61,63,65,63,65,63,65,59,61,65,67,68,70,68,70,68,70,65,67,66,68,71,73,71,73,71,73,66,68
139860,CB,59,61,59,61,59,61,59,61,59,61,59,61,59,61,59,61,60,62,60,62,60,62,62,64,65,67,65,67,65,67,62,64,71,73,73,75,73,75,73,75,71,73,72,74,75,77,75,77,75,77,72,74
139862,CDM,58,60,58,60,58,60,58,60,59,61,59,61,59,61,58,60,60,62,60,62,60,62,60,62,65,67,65,67,65,67,60,62,66,68,68,70,68,70,68,70,66,68,66,68,69,71,69,71,69,71,66,68
139866,CB,42,44,42,44,42,44,39,41,40,42,40,42,40,42,39,41,41,43,41,43,41,43,42,44,48,50,48,50,48,50,42,44,53,55,60,62,60,62,60,62,53,55,55,57,65,67,65,67,65,67,55,57
139927,CB,49,51,49,51,49,51,47,49,48,50,48,50,48,50,47,49,51,53,51,53,51,53,48,50,55,57,55,57,55,57,48,50,53,55,60,62,60,62,60,62,53,55,55,57,63,65,63,65,63,65,55,57
139997,RB,74,77,74,77,74,77,77,80,77,80,77,80,77,80,77,80,79,82,79,82,79,82,78,81,81,84,81,84,81,84,78,81,79,82,81,84,81,84,81,84,79,82,78,81,76,79,76,79,76,79,78,81
140029,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140082,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140164,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140180,CDM,54,56,54,56,54,56,56,58,56,58,56,58,56,58,56,58,59,61,59,61,59,61,57,59,63,65,63,65,63,65,57,59,59,61,64,66,64,66,64,66,59,61,58,60,61,63,61,63,61,63,58,60
140181,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140183,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140196,RCM,66,69,66,69,66,69,67,70,67,70,67,70,67,70,67,70,69,72,69,72,69,72,67,70,72,75,72,75,72,75,67,70,66,69,70,73,70,73,70,73,66,69,64,67,67,70,67,70,67,70,64,67
140201,ST,68,70,68,70,68,70,64,66,67,69,67,69,67,69,64,66,66,68,66,68,66,68,63,65,61,63,61,63,61,63,63,65,43,45,46,48,46,48,46,48,43,45,40,42,39,41,39,41,39,41,40,42
140222,RCB,50,52,50,52,50,52,48,50,48,50,48,50,48,50,48,50,51,53,51,53,51,53,49,51,57,59,57,59,57,59,49,51,60,62,65,67,65,67,65,67,60,62,62,64,70,72,70,72,70,72,62,64
140233,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140293,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140300,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140384,ST,75,77,75,77,75,77,71,73,73,75,73,75,73,75,71,73,71,73,71,73,71,73,70,72,65,67,65,67,65,67,70,72,52,54,50,52,50,52,50,52,52,54,49,51,46,48,46,48,46,48,49,51
140418,CB,46,48,46,48,46,48,45,47,45,47,45,47,45,47,45,47,46,48,46,48,46,48,49,51,52,54,52,54,52,54,49,51,56,58,59,61,59,61,59,61,56,58,57,59,61,63,61,63,61,63,57,59
140420,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140422,CB,54,56,54,56,54,56,54,56,54,56,54,56,54,56,54,56,54,56,54,56,54,56,55,57,55,57,55,57,55,57,55,57,61,63,61,63,61,63,61,63,61,63,62,64,67,69,67,69,67,69,62,64
140423,CB,46,48,46,48,46,48,38,40,42,44,42,44,42,44,38,40,42,44,42,44,42,44,42,44,49,51,49,51,49,51,42,44,53,55,61,63,61,63,61,63,53,55,56,58,66,68,66,68,66,68,56,58
140424,ST,58,60,58,60,58,60,55,57,55,57,55,57,55,57,55,57,53,55,53,55,53,55,55,57,51,53,51,53,51,53,55,57,49,51,48,50,48,50,48,50,49,51,48,50,48,50,48,50,48,50,48,50
140442,LCB,44,46,44,46,44,46,41,43,41,43,41,43,41,43,41,43,43,45,43,45,43,45,44,46,49,51,49,51,49,51,44,46,55,57,59,61,59,61,59,61,55,57,56,58,63,65,63,65,63,65,56,58
140445,RS,66,68,66,68,66,68,63,65,65,67,65,67,65,67,63,65,64,66,64,66,64,66,63,65,61,63,61,63,61,63,63,65,50,52,51,53,51,53,51,53,50,52,48,50,49,51,49,51,49,51,48,50
140451,LM,64,66,64,66,64,66,67,69,66,68,66,68,66,68,67,69,66,68,66,68,66,68,67,69,63,65,63,65,63,65,67,69,58,60,55,57,55,57,55,57,58,60,55,57,49,51,49,51,49,51,55,57
140483,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140497,RCM,61,63,61,63,61,63,68,70,66,68,66,68,66,68,68,70,68,70,68,70,68,70,68,70,66,68,66,68,66,68,68,70,61,63,59,61,59,61,59,61,61,63,58,60,49,51,49,51,49,51,58,60
140498,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
140618,CB,56,58,56,58,56,58,57,59,57,59,57,59,57,59,57,59,58,60,58,60,58,60,56,58,60,62,60,62,60,62,56,58,60,62,62,64,62,64,62,64,60,62,60,62,65,67,65,67,65,67,60,62
140620,CB,57,59,57,59,57,59,56,58,57,59,57,59,57,59,56,58,59,61,59,61,59,61,58,60,65,67,65,67,65,67,58,60,67,69,73,75,73,75,73,75,67,69,69,71,76,78,76,78,76,78,69,71
141111,ST,66,68,66,68,66,68,65,67,66,68,66,68,66,68,65,67,64,66,64,66,64,66,64,66,60,62,60,62,60,62,64,66,52,54,51,53,51,53,51,53,52,54,50,52,47,49,47,49,47,49,50,52
141265,RM,59,61,59,61,59,61,65,67,63,65,63,65,63,65,65,67,65,67,65,67,65,67,65,67,63,65,63,65,63,65,65,67,60,62,59,61,59,61,59,61,60,62,58,60,54,56,54,56,54,56,58,60
142258,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
142270,RB,54,56,54,56,54,56,57,59,56,58,56,58,56,58,57,59,58,60,58,60,58,60,59,61,61,63,61,63,61,63,59,61,66,68,66,68,66,68,66,68,66,68,65,67,66,68,66,68,66,68,65,67
142329,CB,62,64,62,64,62,64,58,60,60,62,60,62,60,62,58,60,61,63,61,63,61,63,59,61,66,68,66,68,66,68,59,61,63,65,69,71,69,71,69,71,63,65,62,64,68,70,68,70,68,70,62,64
142333,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
142454,RCM,62,64,62,64,62,64,63,65,64,66,64,66,64,66,63,65,66,68,66,68,66,68,63,65,70,72,70,72,70,72,63,65,64,66,69,71,69,71,69,71,64,66,62,64,64,66,64,66,64,66,62,64
142499,CDM,63,65,63,65,63,65,66,68,66,68,66,68,66,68,66,68,68,70,68,70,68,70,68,70,71,73,71,73,71,73,68,70,69,71,72,74,72,74,72,74,69,71,68,70,68,70,68,70,68,70,68,70
142592,RCM,67,69,67,69,67,69,67,69,68,70,68,70,68,70,67,69,69,71,69,71,69,71,68,70,70,72,70,72,70,72,68,70,68,70,71,73,71,73,71,73,68,70,68,70,70,72,70,72,70,72,68,70
142670,RDM,59,61,59,61,59,61,61,63,62,64,62,64,62,64,61,63,65,67,65,67,65,67,61,63,67,69,67,69,67,69,61,63,62,64,69,71,69,71,69,71,62,64,62,64,68,70,68,70,68,70,62,64
142705,LM,69,71,69,71,69,71,71,73,71,73,71,73,71,73,71,73,71,73,71,73,71,73,70,72,69,71,69,71,69,71,70,72,63,65,64,66,64,66,64,66,63,65,61,63,60,62,60,62,60,62,61,63
142707,LS,78,80,78,80,78,80,77,79,77,79,77,79,77,79,77,79,77,79,77,79,77,79,76,78,73,75,73,75,73,75,76,78,63,65,63,65,63,65,63,65,63,65,61,63,58,60,58,60,58,60,61,63
