Player_ID,Name,Age,Photo,Nationality_ID,Overall,Potential,Club_ID,Player_Value_Euros,Wage_Euros,Preferred_Foot,International_Reputation,Weak_Foot,Skill_Moves,Work_Rate,Body_Type,Jersey_Number
138334,"M. El Hamdaoui",33,https://cdn.sofifa.org/players/4/19/138334.png,Nat035,67,67,C00138,475000,3000,Right,2,3,3,"Medium/ Low",Normal,34
138336,"B. Holman",34,https://cdn.sofifa.org/players/4/19/138336.png,Nat036,69,69,C00152,525000,4000,Right,2,4,3,"High/ Medium",Normal,10
138384,"M. Janko",35,https://cdn.sofifa.org/players/4/19/138384.png,Nat013,69,69,C00153,475000,4000,Left,2,2,2,"Medium/ Medium",Normal,21
138390,"D. Fox",34,https://cdn.sofifa.org/players/4/19/138390.png,Nat001,65,65,C00154,160000,3000,Right,1,4,2,"High/ Medium",Normal,8
138412,"J. Milner",32,https://cdn.sofifa.org/players/4/19/138412.png,Nat001,81,81,C00155,13500000,120000,Right,2,4,3,"High/ High",Stocky,7
138413,"M. Kilgallon",34,https://cdn.sofifa.org/players/4/19/138413.png,Nat001,68,68,C00156,270000,3000,Left,1,2,2,"Low/ High",Normal,6
138427,"D. Pipe",34,https://cdn.sofifa.org/players/4/19/138427.png,Nat016,56,56,C00032,30000,1000,Right,1,2,2,"High/ High",Stocky,2
138436,"J. Walters",34,https://cdn.sofifa.org/players/4/19/138436.png,Nat009,71,71,C00157,1200000,33000,Right,2,3,2,"High/ High",Normal,39
138456,"Diego Tardelli",33,https://cdn.sofifa.org/players/4/19/138456.png,Nat027,76,76,C00158,4700000,20000,Right,2,3,4,"High/ Medium",Normal,9
138460,"R. Hubník",34,https://cdn.sofifa.org/players/4/19/138460.png,Nat020,74,74,C00159,1700000,1000,Right,1,3,2,"High/ Medium",Lean,4
138698,"A. Abdi",31,https://cdn.sofifa.org/players/4/19/138698.png,Nat015,69,69,C00160,900000,13000,Right,2,4,3,"Medium/ Low",Normal,22
138699,"B. Džemaili",32,https://cdn.sofifa.org/players/4/19/138699.png,Nat015,77,77,C00161,6500000,33000,Right,2,4,4,"High/ Medium",Normal,31
138719,"C. O'Grady",32,https://cdn.sofifa.org/players/4/19/138719.png,Nat001,61,61,C00162,200000,3000,Right,1,3,2,"High/ High",Normal,10
138722,"B. Jones",31,https://cdn.sofifa.org/players/4/19/138722.png,Nat001,67,67,C00145,500000,10000,Right,1,3,3,"High/ Medium",Normal,28
138729,"K. Risgård",35,https://cdn.sofifa.org/players/4/19/138729.png,Nat025,65,65,C00095,230000,3000,Right,1,3,2,"High/ Medium",Normal,21
138782,"D. Fletcher",34,https://cdn.sofifa.org/players/4/19/138782.png,Nat007,71,71,C00163,1200000,26000,Right,2,3,3,"Medium/ Medium",Lean,24
138786,"B. Williams",35,https://cdn.sofifa.org/players/4/19/138786.png,Nat001,58,58,C00149,30000,1000,Right,1,2,1,"Medium/ Medium",Normal,27
138798,"G. Lux",36,https://cdn.sofifa.org/players/4/19/138798.png,Nat023,71,71,C00164,325000,7000,Right,2,2,1,"Medium/ Medium",Normal,14
13883,"D. Whitaker",37,https://cdn.sofifa.org/players/4/19/13883.png,Nat001,61,61,C00165,80000,1000,Right,1,3,2,"Medium/ Medium",Lean,23
138830,"D. Lewington",34,https://cdn.sofifa.org/players/4/19/138830.png,Nat001,64,64,C00166,130000,3000,Left,1,3,2,"Medium/ Medium",Normal,3
138918,"L. Rigoni",33,https://cdn.sofifa.org/players/4/19/138918.png,Nat004,75,75,C00131,3900000,37000,Right,2,3,3,"Medium/ High",Lean,32
138956,"G. Chiellini",33,https://cdn.sofifa.org/players/4/19/138956.png,Nat004,89,89,C00125,27000000,215000,Left,4,3,2,"Medium/ High",Normal,3
138981,"Tiago Gomes",31,https://cdn.sofifa.org/players/4/19/138981.png,Nat022,67,67,C00167,500000,4000,Left,1,3,3,"Medium/ Medium",Normal,3
139057,"C. Rodríguez",36,https://cdn.sofifa.org/players/4/19/139057.png,Nat023,68,68,C00168,100000,4000,Right,2,4,3,"High/ Medium",Normal,3
139058,"O. Pérez",37,https://cdn.sofifa.org/players/4/19/139058.png,Nat023,73,73,C00169,1300000,2000,Right,1,3,3,"Medium/ Low",Stocky,10
139062,"W. Caballero",36,https://cdn.sofifa.org/players/4/19/139062.png,Nat023,76,76,C00006,1000000,39000,Right,2,3,1,"Medium/ Medium",Normal,13
139068,Nani,31,https://cdn.sofifa.org/players/4/19/139068.png,Nat022,81,81,C00048,15500000,19000,Right,3,5,5,"High/ Medium",Lean,17
139213,"L. Michel",38,https://cdn.sofifa.org/players/4/19/139213.png,Nat037,66,66,C00170,40000,3000,Right,1,3,1,"Medium/ Medium",Lean,29
139229,"C. Salcido",38,https://cdn.sofifa.org/players/4/19/139229.png,Nat037,69,69,C00171,140000,11000,Right,2,3,2,"Medium/ High",Normal,3
139257,"D. Lopar",33,https://cdn.sofifa.org/players/4/19/139257.png,Nat015,64,64,C00172,230000,3000,Right,1,2,1,"Medium/ Medium",Normal,1
139274,"B. Cesar",35,https://cdn.sofifa.org/players/4/19/139274.png,Nat038,73,73,C00173,950000,9000,Left,2,3,2,"Low/ Medium",Normal,12
139296,"D. Nugent",33,https://cdn.sofifa.org/players/4/19/139296.png,Nat001,71,71,C00174,1500000,29000,Right,1,3,3,"High/ High",Normal,28
139313,"C. Fuchs",32,https://cdn.sofifa.org/players/4/19/139313.png,Nat013,75,75,C00118,3700000,50000,Left,2,2,3,"Medium/ Medium",Normal,28
139317,"J. Stead",35,https://cdn.sofifa.org/players/4/19/139317.png,Nat001,62,62,C00175,140000,3000,,,,,,,
139348,"A. Kay",35,https://cdn.sofifa.org/players/4/19/139348.png,Nat001,60,60,C00176,50000,2000,Right,1,3,2,"Low/ Medium",Stocky,6
139368,"J. Shackell",34,https://cdn.sofifa.org/players/4/19/139368.png,Nat001,70,70,C00054,550000,10000,Left,1,3,2,"Medium/ Medium",Normal,5
139443,"Cho Won Hee",35,https://cdn.sofifa.org/players/4/19/139443.png,Nat030,66,66,C00177,150000,2000,Right,1,3,3,"Medium/ High",Stocky,8
139476,"D. Gerken",33,https://cdn.sofifa.org/players/4/19/139476.png,Nat001,68,68,C00157,450000,3000,Right,1,3,1,"Medium/ Medium",Normal,1
139482,"M. Bean",34,https://cdn.sofifa.org/players/4/19/139482.png,Nat029,60,60,C00178,100000,1000,Right,1,3,2,"Medium/ High",Normal,8
139489,"F. Torres",35,https://cdn.sofifa.org/players/4/19/139489.png,Nat037,66,66,C00179,270000,2000,Right,1,4,3,"Medium/ Medium",Lean,28
139533,"A. Hutton",33,https://cdn.sofifa.org/players/4/19/139533.png,Nat007,70,70,C00180,675000,10000,Right,2,3,3,"Medium/ Medium",Normal,21
139597,"Javi Guerra",36,https://cdn.sofifa.org/players/4/19/139597.png,Nat012,70,70,C00035,625000,9000,Right,1,3,3,"High/ Medium",Normal,24
139609,"C. Conway",33,https://cdn.sofifa.org/players/4/19/139609.png,Nat007,66,66,C00181,400000,12000,Right,1,3,3,"High/ Medium",Normal,32
139668,"F. Marchetti",35,https://cdn.sofifa.org/players/4/19/139668.png,Nat004,77,77,C00135,2100000,9000,Left,2,3,1,"Medium/ Medium",Normal,1
139720,"V. Kompany",32,https://cdn.sofifa.org/players/4/19/139720.png,Nat010,85,85,C00108,22000000,170000,Right,4,3,2,"Medium/ High",Normal,4
139727,"F. Boeckx",31,https://cdn.sofifa.org/players/4/19/139727.png,Nat010,71,71,C00182,1400000,10000,Right,1,3,1,"Medium/ Medium",Stocky,1
139799,"S. Silva",37,https://cdn.sofifa.org/players/4/19/139799.png,Nat039,71,71,C00183,850000,8000,Right,1,3,3,"Medium/ Medium",Normal,9
139836,"C. Medjani",33,https://cdn.sofifa.org/players/4/19/139836.png,Nat040,72,72,C00082,1300000,10000,Right,1,3,2,"Medium/ Medium",Normal,4
139860,"J. Morel",34,https://cdn.sofifa.org/players/4/19/139860.png,Nat041,76,76,C00184,2300000,48000,Left,2,2,2,"Medium/ High",Normal,15
139862,"J. Marveaux",35,https://cdn.sofifa.org/players/4/19/139862.png,Nat014,70,70,C00106,425000,3000,Right,1,3,2,"Medium/ Medium",Lean,6
139866,"G. Loovens",34,https://cdn.sofifa.org/players/4/19/139866.png,Nat031,67,67,C00185,230000,5000,Left,1,5,2,"Low/ Medium",Normal,4
139927,"Du Wei",36,https://cdn.sofifa.org/players/4/19/139927.png,Nat042,64,64,C00186,60000,2000,Right,1,2,2,"Medium/ High",Normal,35
139997,"D. Srna",36,https://cdn.sofifa.org/players/4/19/139997.png,Nat043,80,80,C00007,1700000,27000,Right,3,4,3,"High/ High",Normal,33
140029,"O. Pérez",45,https://cdn.sofifa.org/players/4/19/140029.png,Nat037,71,71,C00187,160000,8000,Right,2,3,1,"Medium/ Medium",Stocky,21
140082,Rafael,36,https://cdn.sofifa.org/players/4/19/140082.png,Nat027,75,75,C00007,900000,14000,Right,2,3,1,"Medium/ Medium",Lean,1
140164,"Y. Gutiérrez",37,https://cdn.sofifa.org/players/4/19/140164.png,Nat037,61,61,C00188,20000,1000,Right,1,2,1,"Medium/ Medium",Normal,25
140180,"M. Ogasawara",39,https://cdn.sofifa.org/players/4/19/140180.png,Nat044,65,65,C00189,40000,2000,Right,2,4,2,"Medium/ Medium",Lean,40
140181,"H. Sogahata",38,https://cdn.sofifa.org/players/4/19/140181.png,Nat044,68,68,C00189,60000,3000,Right,1,3,1,"Medium/ Medium",Normal,21
140183,"S. Narazaki",42,https://cdn.sofifa.org/players/4/19/140183.png,Nat044,65,65,C00190,40000,1000,Right,2,3,1,"Medium/ Medium",Normal,1
140196,"Y. Endo",38,https://cdn.sofifa.org/players/4/19/140196.png,Nat044,71,71,C00191,325000,6000,Right,3,3,3,"High/ Medium",Normal,7
140201,"Y. Okubo",36,https://cdn.sofifa.org/players/4/19/140201.png,Nat044,69,69,C00192,375000,3000,Right,2,4,3,"Medium/ Medium",Lean,22
140222,"P. Da Silva",38,https://cdn.sofifa.org/players/4/19/140222.png,Nat045,72,72,NULL,,0,Right,2,3,2,"Low/ High",Normal,4
140233,"G. Ochoa",32,https://cdn.sofifa.org/players/4/19/140233.png,Nat037,77,77,C00019,5000000,13000,Right,3,3,1,"Medium/ Medium",Lean,13
140293,"A. Mirante",34,https://cdn.sofifa.org/players/4/19/140293.png,Nat004,80,80,C00193,6000000,51000,Right,2,2,1,"Medium/ Medium",Lean,83
140300,"P. Cherrie",34,https://cdn.sofifa.org/players/4/19/140300.png,Nat007,58,58,C00194,50000,1000,Right,1,3,1,"Medium/ Medium",Normal,1
140384,Jô,31,https://cdn.sofifa.org/players/4/19/140384.png,Nat027,77,77,C00190,8000000,11000,Left,2,3,3,"Medium/ Low",Normal,7
140418,"R. Duffy",32,https://cdn.sofifa.org/players/4/19/140418.png,Nat016,62,62,C00175,170000,3000,Right,1,3,2,"High/ High",Lean,5
140420,"B. Murphy",35,https://cdn.sofifa.org/players/4/19/140420.png,Nat009,64,64,C00195,110000,5000,Right,1,3,1,"Medium/ Medium",Normal,28
140422,"A. Baptiste",32,https://cdn.sofifa.org/players/4/19/140422.png,Nat001,68,68,C00196,525000,4000,Right,1,3,2,"Medium/ Medium",Normal,15
140423,"J. Buxton",33,https://cdn.sofifa.org/players/4/19/140423.png,Nat001,68,68,C00197,375000,5000,Right,1,2,2,"Medium/ High",Stocky,3
140424,"C. Beardsley",34,https://cdn.sofifa.org/players/4/19/140424.png,Nat001,60,60,C00197,110000,2000,Right,1,3,2,"Medium/ High",Stocky,24
140442,"A. Butler",34,https://cdn.sofifa.org/players/4/19/140442.png,Nat001,65,65,C00198,160000,3000,Left,1,3,2,"Medium/ High",Normal,6
140445,"S. MacLean",35,https://cdn.sofifa.org/players/4/19/140445.png,Nat007,68,68,C00199,400000,3000,Right,1,3,3,"High/ Low",Lean,18
140451,"M. Kightly",32,https://cdn.sofifa.org/players/4/19/140451.png,Nat001,68,68,C00147,700000,5000,Right,2,3,3,"High/ High",Normal,7
140483,"L. Mazzoni",34,https://cdn.sofifa.org/players/4/19/140483.png,Nat004,70,70,C00200,725000,2000,Right,1,1,1,"Medium/ Medium",Lean,22
140497,"R. Wallace",33,https://cdn.sofifa.org/players/4/19/140497.png,Nat007,70,70,C00124,1100000,6000,Left,1,3,3,"Medium/ Medium",Normal,23
140498,"D. Marshall",33,https://cdn.sofifa.org/players/4/19/140498.png,Nat007,71,71,C00201,1200000,13000,Right,1,3,1,"Medium/ Medium",Normal,1
140618,"E. Jääger",33,https://cdn.sofifa.org/players/4/19/140618.png,Nat046,66,66,C00202,260000,2000,Right,1,3,2,"Medium/ Medium",Normal,3
140620,"R. Klavan",32,https://cdn.sofifa.org/players/4/19/140620.png,Nat046,77,77,C00007,5000000,30000,Left,2,3,2,"Medium/ Medium",Normal,15
141111,"Z. Dedi?",33,https://cdn.sofifa.org/players/4/19/141111.png,Nat038,67,67,C00203,475000,5000,Right,2,3,3,"Medium/ Medium",Normal,9
141265,"M. Miki?",38,https://cdn.sofifa.org/players/4/19/141265.png,Nat043,66,66,C00204,220000,1000,Right,1,3,3,"High/ Medium",Lean,41
142258,"S. Bossut",32,https://cdn.sofifa.org/players/4/19/142258.png,Nat010,71,71,C00205,1400000,8000,Right,1,3,1,"Medium/ Medium",Lean,1
142270,"J. Thomsen",36,https://cdn.sofifa.org/players/4/19/142270.png,Nat025,67,67,C00206,90000,3000,Right,1,4,2,"High/ Medium",Normal,4
142329,"A. Tziolis",33,https://cdn.sofifa.org/players/4/19/142329.png,Nat047,70,70,C00207,725000,11000,Right,2,2,2,"Low/ Medium",Normal,5
142333,"M. McNulty",37,https://cdn.sofifa.org/players/4/19/142333.png,Nat009,63,63,C00208,20000,1000,Right,1,2,1,"Medium/ Medium",Normal,1
142454,Verza,31,https://cdn.sofifa.org/players/4/19/142454.png,Nat012,71,71,C00209,1600000,5000,Right,1,4,2,"Low/ Medium",Normal,12
142499,"Aitor Sanz",33,https://cdn.sofifa.org/players/4/19/142499.png,Nat012,73,73,C00210,1600000,8000,Right,1,4,3,"High/ High",Normal,16
142592,"I. Damonte",36,https://cdn.sofifa.org/players/4/19/142592.png,Nat023,72,72,C00211,975000,9000,Right,1,3,3,"Medium/ Medium",Normal,5
142670,"R. Braña",39,https://cdn.sofifa.org/players/4/19/142670.png,Nat023,70,70,C00212,120000,6000,Right,1,3,3,"Low/ Medium",Normal,22
142705,"M. González",37,https://cdn.sofifa.org/players/4/19/142705.png,Nat023,72,72,C00168,1000000,8000,Right,2,4,4,"High/ Low",Stocky,15
142707,"L. López",35,https://cdn.sofifa.org/players/4/19/142707.png,Nat023,79,79,C00213,6000000,22000,Right,2,4,4,"High/ High",Normal,15
142720,"C. Araujo",36,https://cdn.sofifa.org/players/4/19/142720.png,Nat023,71,71,C00211,270000,7000,Right,1,3,3,"Medium/ Medium",Normal,4
142754,"J. Mascherano",34,https://cdn.sofifa.org/players/4/19/142754.png,Nat023,80,80,C00214,4500000,20000,Right,4,3,2,"Low/ High",Normal,14
142756,"P. Toranzo",36,https://cdn.sofifa.org/players/4/19/142756.png,Nat023,70,70,C00211,600000,7000,Right,1,3,3,"Medium/ Medium",Normal,18
142762,"J. Bottinelli",33,https://cdn.sofifa.org/players/4/19/142762.png,Nat023,72,72,C00215,1300000,10000,Left,1,3,2,"Medium/ High",Stocky,33
142773,"W. Montillo",34,https://cdn.sofifa.org/players/4/19/142773.png,Nat023,73,73,C00216,2000000,13000,Right,2,4,4,"High/ Low",Normal,14
142775,"A. Orión",37,https://cdn.sofifa.org/players/4/19/142775.png,Nat023,70,70,C00020,120000,2000,Right,1,3,1,"Medium/ Medium",Normal,1
142780,"G. Rodríguez",34,https://cdn.sofifa.org/players/4/19/142780.png,Nat023,75,75,C00217,2000000,18000,Right,2,3,2,"Medium/ High",Normal,2
142784,"P. Zabaleta",33,https://cdn.sofifa.org/players/4/19/142784.png,Nat023,76,76,C00218,3000000,60000,Right,3,3,3,"Medium/ High",Normal,5
142794,"F. Erpen",35,https://cdn.sofifa.org/players/4/19/142794.png,Nat023,71,71,C00219,550000,7000,Right,1,3,2,"Medium/ High",Normal,3
142818,"F. Cubero",39,https://cdn.sofifa.org/players/4/19/142818.png,Nat023,71,71,C00220,160000,6000,Right,1,2,2,"Low/ Medium",Normal,5
142822,"J. Gutiérrez",34,https://cdn.sofifa.org/players/4/19/142822.png,Nat023,73,73,C00221,1900000,12000,Right,2,3,3,"Medium/ High",Normal,23
142902,"A. Pyatov",34,https://cdn.sofifa.org/players/4/19/142902.png,Nat048,77,77,C00222,3600000,1000,Right,2,3,1,"Medium/ Medium",Normal,30
142942,"J. Gandolfi",37,https://cdn.sofifa.org/players/4/19/142942.png,Nat023,73,73,C00223,550000,9000,Right,1,2,2,"Low/ Medium",Stocky,3
142959,"M. Barbosa",33,https://cdn.sofifa.org/players/4/19/142959.png,Nat023,76,76,C00224,3900000,22000,Right,1,2,1,"Medium/ Medium",Lean,25
142962,"E. Bologna",36,https://cdn.sofifa.org/players/4/19/142962.png,Nat023,70,70,C00164,240000,6000,Right,1,3,1,"Medium/ Medium",Normal,25
142979,"J. Quiroga",36,https://cdn.sofifa.org/players/4/19/142979.png,Nat023,63,63,C00225,40000,2000,Left,1,3,2,"Medium/ Medium",Lean,29
142998,"C. Muñoz",41,https://cdn.sofifa.org/players/4/19/142998.png,Nat023,68,68,C00226,60000,1000,Right,1,3,1,"Medium/ Medium",Normal,1
143001,"C. Tévez",34,https://cdn.sofifa.org/players/4/19/143001.png,Nat023,78,78,C00227,5000000,26000,Right,3,3,4,"Medium/ Low",Stocky,32
143018,"G. Herrera",34,https://cdn.sofifa.org/players/4/19/143018.png,Nat023,67,67,C00228,400000,6000,Right,1,3,2,"Medium/ Low",Normal,17
143022,"G. Lorenzetti",33,https://cdn.sofifa.org/players/4/19/143022.png,Nat011,69,69,C00229,625000,6000,Left,1,2,3,"Medium/ Medium",Normal,22
143076,"A. Gómez",30,https://cdn.sofifa.org/players/4/19/143076.png,Nat023,84,84,C00230,30000000,53000,Right,3,4,4,"High/ Medium",Normal,10
143107,"M. Gelabert",36,https://cdn.sofifa.org/players/4/19/143107.png,Nat023,66,66,C00219,200000,3000,Right,1,3,3,"Medium/ Medium",Normal,5
143112,"P. Lugüercio",36,https://cdn.sofifa.org/players/4/19/143112.png,Nat023,68,68,C00212,300000,5000,Right,1,3,3,"High/ Medium",Normal,17
143119,"M. Pavone",36,https://cdn.sofifa.org/players/4/19/143119.png,Nat023,71,71,C00212,850000,9000,Right,2,3,2,"High/ Low",Normal,16
143121,"J. Sosa",33,https://cdn.sofifa.org/players/4/19/143121.png,Nat023,76,76,C00085,4500000,30000,Right,2,4,4,"Medium/ Medium",Lean,8
143133,"D. Herner",34,https://cdn.sofifa.org/players/4/19/143133.png,Nat023,66,66,C00231,200000,1000,Right,1,2,2,"Low/ Medium",Normal,4
143306,"T. Zengin",34,https://cdn.sofifa.org/players/4/19/143306.png,Nat024,72,72,C00072,1300000,23000,Right,2,1,1,"Medium/ Medium",Normal,29
143587,"F. Belluschi",34,https://cdn.sofifa.org/players/4/19/143587.png,Nat023,77,77,C00217,4500000,22000,Right,2,4,4,"High/ Medium",Normal,16
143598,"L. Pocrnjic",36,https://cdn.sofifa.org/players/4/19/143598.png,Nat023,73,73,C00232,550000,5000,Right,1,3,1,"Medium/ Medium",Normal,1
143617,"O. Ad?n",32,https://cdn.sofifa.org/players/4/19/143617.png,Nat024,70,70,C00233,1400000,10000,Left,1,2,3,"Medium/ Medium",Stocky,34
143632,"V. Demirel",36,https://cdn.sofifa.org/players/4/19/143632.png,Nat024,74,74,C00046,750000,23000,Right,2,2,1,"Medium/ Medium",Stocky,1
143699,"G. Gönül",33,https://cdn.sofifa.org/players/4/19/143699.png,Nat024,76,76,C00072,3000000,40000,Right,2,3,3,"High/ Medium",Lean,77
143745,"A. Turan",31,https://cdn.sofifa.org/players/4/19/143745.png,Nat024,77,77,C00234,7500000,120000,Right,3,4,4,"High/ High",Normal,14
143751,"F. Öztorun",31,https://cdn.sofifa.org/players/4/19/143751.png,Nat024,67,67,C00084,500000,6000,Left,1,2,2,"Medium/ Medium",Lean,87
143799,"Y. Ayhan",36,https://cdn.sofifa.org/players/4/19/143799.png,Nat024,73,73,C00235,550000,12000,Right,1,2,2,"Low/ High",Normal,2
143809,"M. Demir",26,https://cdn.sofifa.org/players/4/19/143809.png,Nat024,72,74,C00082,3800000,12000,Right,1,3,3,"High/ Low",Normal,10
144010,"Y. Kurtulu?",32,https://cdn.sofifa.org/players/4/19/144010.png,Nat024,67,67,C00233,450000,6000,Right,1,4,3,"Medium/ Medium",Lean,18
144021,"C. Schwegler",34,https://cdn.sofifa.org/players/4/19/144021.png,Nat015,66,66,C00236,180000,4000,Right,1,3,2,"High/ Medium",Normal,27
144024,"D. Zibung",34,https://cdn.sofifa.org/players/4/19/144024.png,Nat015,63,63,C00236,150000,2000,Right,1,2,1,"Medium/ Medium",Stocky,1
144037,"G. Kusunga",30,https://cdn.sofifa.org/players/4/19/144037.png,Nat049,65,65,C00237,400000,2000,Right,1,3,2,"Medium/ Medium",Stocky,5
144156,"M. Sejmenovic",32,https://cdn.sofifa.org/players/4/19/144156.png,Nat050,61,61,C00111,140000,2000,Right,1,3,2,"Medium/ Medium",Normal,20
144160,"T. Acar",32,https://cdn.sofifa.org/players/4/19/144160.png,Nat024,68,68,C00082,525000,5000,Right,1,1,1,"Medium/ Medium",Normal,15
144172,"S. K?r?nt?l?",33,https://cdn.sofifa.org/players/4/19/144172.png,Nat024,74,74,C00084,2800000,12000,Right,1,2,1,"Medium/ Medium",Normal,12
144200,"E. Albayrak",27,https://cdn.sofifa.org/players/4/19/144200.png,Nat024,71,72,C00192,2200000,4000,Left,1,3,3,"Medium/ Medium",Lean,6
144282,"S. Özkan",31,https://cdn.sofifa.org/players/4/19/144282.png,Nat024,67,67,C00233,675000,6000,Right,1,3,3,"Medium/ Low",Lean,21
144306,"E. Korkmaz",35,https://cdn.sofifa.org/players/4/19/144306.png,Nat024,70,70,C00238,425000,6000,Left,1,2,2,"Low/ High",Stocky,2
144415,"S. A?çay",36,https://cdn.sofifa.org/players/4/19/144415.png,Nat024,66,66,C00235,90000,4000,Right,1,2,3,"Low/ High",Normal,3
144429,"O. Wendt",32,https://cdn.sofifa.org/players/4/19/144429.png,Nat008,76,76,C00239,4300000,24000,Left,2,3,3,"Medium/ Medium",Normal,17
144511,"L. Greco",31,https://cdn.sofifa.org/players/4/19/144511.png,Nat004,68,68,C00132,775000,2000,Left,2,2,2,"Medium/ Medium",Lean,19
144622,Raffael,33,https://cdn.sofifa.org/players/4/19/144622.png,Nat027,81,81,C00239,11000000,41000,Right,2,4,4,"High/ Medium",Lean,11
145014,Juande,31,https://cdn.sofifa.org/players/4/19/145014.png,Nat012,67,67,C00240,525000,2000,Right,1,3,2,"Medium/ Medium",Lean,27
145047,"Bruno Saltor",37,https://cdn.sofifa.org/players/4/19/145047.png,Nat012,74,74,C00241,650000,25000,Right,1,3,3,"High/ Medium",Lean,2
145117,Dorca,35,https://cdn.sofifa.org/players/4/19/145117.png,Nat012,71,71,C00242,550000,5000,Left,1,3,2,"Medium/ High",Normal,8
145758,Freire,28,https://cdn.sofifa.org/players/4/19/145758.png,Nat027,66,66,C00243,525000,2000,Right,1,3,2,"Medium/ Medium",Normal,4
145889,Tito,32,https://cdn.sofifa.org/players/4/19/145889.png,Nat012,72,72,C00035,1700000,13000,Right,1,3,3,"Medium/ Medium",Lean,2
145996,Seoane,35,https://cdn.sofifa.org/players/4/19/145996.png,Nat012,74,74,C00244,1300000,6000,Right,1,3,2,"Medium/ High",Normal,8
146011,"I. Uche",34,https://cdn.sofifa.org/players/4/19/146011.png,Nat051,70,70,C00245,925000,6000,Right,2,3,3,"Medium/ Low",Normal,8
146058,Momo,35,https://cdn.sofifa.org/players/4/19/146058.png,Nat012,70,70,C00058,775000,5000,Left,1,3,4,"Medium/ Medium",Lean,11
146059,"David García",36,https://cdn.sofifa.org/players/4/19/146059.png,Nat012,72,72,C00058,425000,6000,Right,1,3,2,"Medium/ Medium",Stocky,5
146111,"Mikel Rico",33,https://cdn.sofifa.org/players/4/19/146111.png,Nat012,75,75,C00025,3900000,21000,Right,1,4,2,"Medium/ Medium",Lean,17
146296,"Andrés Fernández",31,https://cdn.sofifa.org/players/4/19/146296.png,Nat012,76,76,C00224,4700000,22000,Right,1,3,1,"Medium/ Medium",Normal,13
146453,"Raúl Cámara",34,https://cdn.sofifa.org/players/4/19/146453.png,Nat012,68,68,C00210,250000,4000,Right,1,3,3,"High/ High",Lean,23
146460,"Javi Fuego",34,https://cdn.sofifa.org/players/4/19/146460.png,Nat012,77,77,C00224,2700000,28000,Right,2,3,2,"Medium/ High",Normal,18
